Year_of_Release;Publisher;Global_Sales;
2013;Namco Bandai Games;0.35;
2013;Electronic Arts;0.35;
2013;Tecmo Koei;0.35;
2013;Deep Silver;0.35;
2013;Trion Worlds;0.35;
2013;Square Enix;0.35;
2013;Activision;0.34;
2013;THQ;0.34;
2013;Activision;0.34;
2013;City Interactive;0.33;
2013;Nippon Ichi Software;0.33;
2013;Capcom;0.32;
2013;Activision;0.32;
2013;Square Enix;0.32;
2013;Warner Bros. Interactive Entertainment;0.32;
2013;Warner Bros. Interactive Entertainment;0.31;
2013;Warner Bros. Interactive Entertainment;0.31;
2013;Arc System Works;0.31;
2013;Marvelous Entertainment;0.31;
2013;Disney Interactive Studios;0.3;
2013;Codemasters;0.3;
2013;Activision;0.29;
2013;Namco Bandai Games;0.29;
2013;Ubisoft;0.29;
2013;Sega;0.28;
2013;Activision;0.28;
2013;Electronic Arts;0.28;
2013;Codemasters;0.27;
2013;Electronic Arts;0.27;
2013;Square Enix;0.27;
2013;Warner Bros. Interactive Entertainment;0.27;
2013;Namco Bandai Games;0.26;
2013;Namco Bandai Games;0.26;
2013;Activision;0.26;
2013;Level 5;0.26;
2013;Konami Digital Entertainment;0.26;
2013;Atlus;0.26;
2013;Capcom;0.26;
2013;Sony Computer Entertainment Europe;0.26;
2013;Electronic Arts;0.26;
2013;Activision;0.25;
2013;Take-Two Interactive;0.25;
2013;Electronic Arts;0.25;
2013;Sony Computer Entertainment Europe;0.25;
2013;Nippon Ichi Software;0.24;
2013;Electronic Arts;0.24;
2013;Konami Digital Entertainment;0.24;
2013;Electronic Arts;0.24;
2013;Majesco Entertainment;0.24;
2013;Namco Bandai Games;0.24;
2013;Nippon Ichi Software;0.24;
2013;Namco Bandai Games;0.24;
2013;Tecmo Koei;0.23;
2013;Nintendo;0.23;
2013;Marvelous Entertainment;0.23;
2013;Deep Silver;0.23;
2013;Majesco Entertainment;0.22;
2013;Namco Bandai Games;0.22;
2013;Sega;0.22;
2013;Activision;0.22;
2013;Take-Two Interactive;0.21;
2013;Tecmo Koei;0.21;
2013;Disney Interactive Studios;0.21;
2013;Namco Bandai Games;0.21;
2013;Nippon Ichi Software;0.21;
2013;Sony Computer Entertainment;0.21;
2013;Nippon Ichi Software;0.21;
2013;Square Enix;0.21;
2013;Nippon Ichi Software;0.21;
2013;Trion Worlds;0.21;
2013;Electronic Arts;0.21;
2013;Capcom;0.21;
2013;City Interactive;0.2;
2013;Disney Interactive Studios;0.2;
2013;Konami Digital Entertainment;0.2;
2013;Konami Digital Entertainment;0.2;
2013;Capcom;0.2;
2013;Ubisoft;0.2;
2013;Electronic Arts;0.19;
2013;Ubisoft;0.19;
2013;Ubisoft;0.19;
2013;Namco Bandai Games;0.19;
2013;Warner Bros. Interactive Entertainment;0.19;
2013;Tecmo Koei;0.19;
2013;Deep Silver;0.19;
2013;Electronic Arts;0.19;
2013;Namco Bandai Games;0.19;
2013;Namco Bandai Games;0.19;
2013;Nippon Ichi Software;0.19;
2013;Konami Digital Entertainment;0.19;
2013;Deep Silver;0.19;
2013;Capcom;0.18;
2013;Namco Bandai Games;0.18;
2013;Xseed Games;0.18;
2013;Nintendo;0.18;
2013;Sega;0.18;
2013;Tecmo Koei;0.18;
2013;Screenlife;0.17;
2013;Square Enix;0.17;
2013;Konami Digital Entertainment;0.17;
2013;Konami Digital Entertainment;0.17;
2013;Warner Bros. Interactive Entertainment;0.17;
2013;Nippon Ichi Software;0.17;
2013;Sega;0.16;
2013;Konami Digital Entertainment;0.16;
2013;Activision;0.16;
2013;System 3;0.16;
2013;Nippon Ichi Software;0.16;
2013;Tecmo Koei;0.16;
2013;D3Publisher;0.15;
2013;Take-Two Interactive;0.15;
2013;Tecmo Koei;0.15;
2013;Nippon Ichi Software;0.15;
2013;Konami Digital Entertainment;0.15;
2013;D3Publisher;0.15;
2013;Nippon Columbia;0.15;
2013;Square Enix;0.15;
2013;Namco Bandai Games;0.15;
2013;Disney Interactive Studios;0.14;
2013;Focus Home Interactive;0.14;
2013;Warner Bros. Interactive Entertainment;0.14;
2013;Compile Heart;0.13;
2013;Warner Bros. Interactive Entertainment;0.13;
2013;Electronic Arts;0.13;
2013;Sega;0.13;
2013;Sega;0.13;
2013;Namco Bandai Games;0.13;
2013;Level 5;0.13;
2013;Namco Bandai Games;0.12;
2013;Screenlife;0.12;
2013;Activision;0.12;
2013;Deep Silver;0.12;
2013;Sony Computer Entertainment;0.12;
2013;Ubisoft;0.12;
2013;Marvelous Entertainment;0.12;
2013;Ubisoft;0.12;
2013;Broccoli;0.12;
2013;Nippon Ichi Software;0.12;
2013;Capcom;0.12;
2013;Warner Bros. Interactive Entertainment;0.12;
2013;Ubisoft;0.12;
2013;From Software;0.12;
2013;Tecmo Koei;0.12;
2013;Electronic Arts;0.11;
2013;Activision;0.11;
2013;GungHo;0.11;
2013;Sega;0.11;
2013;Square Enix;0.11;
2013;Bohemia Interactive;0.11;
2013;Konami Digital Entertainment;0.1;
2013;Screenlife;0.1;
2013;Namco Bandai Games;0.1;
2013;Level 5;0.1;
2013;Sega;0.1;
2013;Namco Bandai Games;0.1;
2013;Warner Bros. Interactive Entertainment;0.1;
2013;Warner Bros. Interactive Entertainment;0.1;
2013;Activision;0.1;
2013;Konami Digital Entertainment;0.1;
2013;Namco Bandai Games;0.1;
2013;Namco Bandai Games;0.09;
2013;Namco Bandai Games;0.09;
2013;Ubisoft;0.09;
2013;Sony Computer Entertainment;0.09;
2013;Namco Bandai Games;0.09;
2013;Ubisoft;0.09;
2013;Tecmo Koei;0.09;
2013;Ubisoft;0.09;
2013;FuRyu;0.09;
2013;Broccoli;0.09;
2013;Microsoft Game Studios;0.09;
2013;Namco Bandai Games;0.09;
2013;Activision;0.09;
2013;Nintendo;0.09;
2013;Activision;0.08;
2013;Seventh Chord;0.08;
2013;Takara Tomy;0.08;
2013;Namco Bandai Games;0.08;
2013;Takara Tomy;0.08;
2013;Namco Bandai Games;0.08;
2013;City Interactive;0.08;
2013;Namco Bandai Games;0.08;
2013;Nippon Columbia;0.08;
2013;Namco Bandai Games;0.08;
2013;Namco Bandai Games;0.08;
2013;Aqua Plus;0.08;
2013;Koch Media;0.08;
2013;Rocket Company;0.08;
2013;D3Publisher;0.08;
2013;Microsoft Game Studios;0.08;
2013;Success;0.07;
2013;Kadokawa Shoten;0.07;
2013;Tecmo Koei;0.07;
2013;Sega;0.07;
2013;Disney Interactive Studios;0.07;
2013;D3Publisher;0.07;
2013;Alchemist;0.07;
2013;Namco Bandai Games;0.07;
2013;D3Publisher;0.07;
2013;Deep Silver;0.07;
2013;Namco Bandai Games;0.07;
2013;Namco Bandai Games;0.07;
2013;FuRyu;0.07;
2013;Namco Bandai Games;0.07;
2013;Nippon Ichi Software;0.07;
2013;Daedalic Entertainment;0.07;
2013;Nippon Ichi Software;0.07;
2013;Capcom;0.07;
2013;Gust;0.06;
2013;Idea Factory;0.06;
2013;Activision;0.06;
2013;Nippon Ichi Software;0.06;
2013;Codemasters;0.06;
2013;Konami Digital Entertainment;0.06;
2013;Namco Bandai Games;0.06;
2013;Activision;0.06;
2013;Kadokawa Shoten;0.06;
2013;Namco Bandai Games;0.06;
2013;Capcom;0.06;
2013;Namco Bandai Games;0.06;
2013;Deep Silver;0.06;
2013;Kadokawa Shoten;0.05;
2013;Activision;0.05;
2013;Namco Bandai Games;0.05;
2013;Namco Bandai Games;0.05;
2013;Take-Two Interactive;0.05;
2013;Tecmo Koei;0.05;
2013;Rising Star Games;0.05;
2013;Nippon Ichi Software;0.05;
2013;Square Enix;0.05;
2013;505 Games;0.05;
2013;Warner Bros. Interactive Entertainment;0.05;
2013;Namco Bandai Games;0.05;
2013;Idea Factory;0.05;
2013;Sony Computer Entertainment;0.05;
2013;Capcom;0.05;
2013;Capcom;0.05;
2013;D3Publisher;0.05;
2013;Activision;0.05;
2013;Tecmo Koei;0.04;
2013;Namco Bandai Games;0.04;
2013;Namco Bandai Games;0.04;
2013;Deep Silver;0.04;
2013;Namco Bandai Games;0.04;
2013;Capcom;0.04;
2013;Sega;0.04;
2013;Compile Heart;0.04;
2013;Nordic Games;0.04;
2013;Capcom;0.04;
2013;D3Publisher;0.04;
2013;Capcom;0.04;
2013;Idea Factory;0.04;
2013;Activision;0.04;
2013;D3Publisher;0.04;
2013;Arc System Works;0.04;
2013;D3Publisher;0.03;
2013;Daedalic Entertainment;0.03;
2013;D3Publisher;0.03;
2013;Arc System Works;0.03;
2013;Tecmo Koei;0.03;
2013;Idea Factory;0.03;
2013;Agatsuma Entertainment;0.03;
2013;Namco Bandai Games;0.03;
2013;Unknown;0.03;
2013;Office Create;0.03;
2013;Namco Bandai Games;0.03;
2013;Namco Bandai Games;0.03;
2013;FuRyu;0.03;
2013;Rising Star Games;0.03;
2013;Namco Bandai Games;0.03;
2013;Idea Factory;0.03;
2013;Capcom;0.03;
2013;Big Ben Interactive;0.03;
2013;Alchemist;0.03;
2013;Namco Bandai Games;0.03;
2013;Headup Games;0.03;
2013;5p;0.03;
2013;Namco Bandai Games;0.03;
2013;Asgard;0.03;
2013;Unknown;0.03;
2013;Broccoli;0.03;
2013;Tecmo Koei;0.03;
2013;D3Publisher;0.03;
2013;CyberFront;0.03;
2013;System 3;0.03;
2013;Namco Bandai Games;0.03;
2013;Arc System Works;0.03;
2013;Kadokawa Games;0.03;
2013;Paon Corporation;0.03;
2013;5p;0.02;
2013;D3Publisher;0.02;
2013;Idea Factory;0.02;
2013;FuRyu;0.02;
2013;Activision;0.02;
2013;Tecmo Koei;0.02;
2013;Little Orbit;0.02;
2013;Nippon Ichi Software;0.02;
2013;Idea Factory;0.02;
2013;505 Games;0.02;
2013;Capcom;0.02;
2013;Idea Factory;0.02;
2013;Alchemist;0.02;
2013;Falcom Corporation;0.02;
2013;D3Publisher;0.02;
2013;Tecmo Koei;0.02;
2013;Kadokawa Shoten;0.02;
2013;Aerosoft;0.02;
2013;Nippon Ichi Software;0.02;
2013;Namco Bandai Games;0.02;
2013;Broccoli;0.02;
2013;Disney Interactive Studios;0.02;
2013;Asgard;0.02;
2013;Namco Bandai Games;0.02;
2013;Sony Computer Entertainment;0.02;
2013;Little Orbit;0.02;
2013;Namco Bandai Games;0.02;
2013;Nordic Games;0.02;
2013;D3Publisher;0.02;
2013;Tecmo Koei;0.02;
2013;Aqua Plus;0.02;
2013;D3Publisher;0.02;
2013;Comfort;0.02;
2013;D3Publisher;0.02;
2013;D3Publisher;0.02;
2013;D3Publisher;0.02;
2013;Namco Bandai Games;0.02;
2013;Capcom;0.02;
2013;Focus Home Interactive;0.01;
2013;Falcom Corporation;0.01;
2013;Cave;0.01;
2013;Kaga Create;0.01;
2013;Tecmo Koei;0.01;
2013;Namco Bandai Games;0.01;
2013;Boost On;0.01;
2013;Sony Computer Entertainment;0.01;
2013;Idea Factory;0.01;
2013;Kadokawa Games;0.01;
2013;Moss;0.01;
2013;5p;0.01;
2013;Arc System Works;0.01;
2013;Sega;0.01;
2013;Quinrose;0.01;
2013;Otomate;0.01;
2013;D3Publisher;0.01;
2013;Idea Factory;0.01;
2013;Namco Bandai Games;0.01;
2013;Kadokawa Games;0.01;
2013;Activision;0.01;
2013;Arc System Works;0.01;
2013;Disney Interactive Studios;0.01;
2013;FuRyu;0.01;
2013;Quinrose;0.01;
2013;Alchemist;0.01;
2013;Namco Bandai Games;0.01;
2013;Namco Bandai Games;0.01;
2013;Prototype;0.01;
2013;honeybee;0.01;
2013;System 3;0.01;
2013;5p;0.01;
2013;D3Publisher;0.01;
2013;Views;0.01;
2013;Take-Two Interactive;0.01;
2013;Namco Bandai Games;0.01;
2013;5p;0.01;
2013;Unknown;0.01;
2013;Idea Factory;0.01;
2013;From Software;0.01;
2013;Tecmo Koei;0.01;
2013;D3Publisher;0.01;
2013;Capcom;0.01;
2013;Activision;0.01;
2013;Quinrose;0.01;
2013;Quinrose;0.01;
2013;5p;0.01;
2013;5p;0.01;
2013;Namco Bandai Games;0.01;
2013;Konami Digital Entertainment;0.01;
2013;Unknown;0.01;
2013;5p;0.01;
2013;Idea Factory;0.01;
2013;Quinrose;0.01;
2013;Ubisoft;0.01;
2013;Namco Bandai Games;0.01;
2014;Take-Two Interactive;13.36;
2014;Nintendo;11.95;
2014;Activision;7.68;
2014;Nintendo;7.62;
2014;Nintendo;7.23;
2014;Electronic Arts;6.08;
2014;Take-Two Interactive;5.74;
2014;Activision;5.66;
2014;Sony Computer Entertainment;5.41;
2014;Activision;5.28;
2014;Sony Computer Entertainment;5.06;
2014;Nintendo;4.93;
2014;Sony Computer Entertainment Europe;4.62;
2014;Activision;4.38;
2014;Activision;4.32;
2014;Electronic Arts;4.28;
2014;Ubisoft;4.09;
2014;Ubisoft;4.06;
2014;Ubisoft;3.99;
2014;Nintendo;3.92;
2014;Ubisoft;3.56;
2014;Activision;3.38;
2014;Nintendo;3.33;
2014;Microsoft Game Studios;3.31;
2014;Microsoft Game Studios;3.3;
2014;Electronic Arts;3.23;
2014;Warner Bros. Interactive Entertainment;2.97;
2014;Electronic Arts;2.96;
2014;Electronic Arts;2.92;
2014;Sony Computer Entertainment;2.8;
2014;Level 5;2.68;
2014;Take-Two Interactive;2.46;
2014;Electronic Arts;2.2;
2014;Electronic Arts;2.18;
2014;Sony Computer Entertainment;2.17;
2014;Sony Computer Entertainment Europe;2.11;
2014;Electronic Arts;2.08;
2014;Ubisoft;2.02;
2014;Electronic Arts;2.01;
2014;Sony Computer Entertainment;1.94;
2014;Activision;1.93;
2014;Activision;1.9;
2014;Nintendo;1.84;
2014;Bethesda Softworks;1.8;
2014;Ubisoft;1.75;
2014;Ubisoft;1.75;
2014;Take-Two Interactive;1.73;
2014;Ubisoft;1.66;
2014;Take-Two Interactive;1.65;
2014;Activision;1.63;
2014;Nintendo;1.58;
2014;Ubisoft;1.57;
2014;Electronic Arts;1.57;
2014;Bethesda Softworks;1.55;
2014;Electronic Arts;1.48;
2014;Nintendo;1.43;
2014;Microsoft Game Studios;1.41;
2014;Square Enix;1.4;
2014;Electronic Arts;1.37;
2014;Warner Bros. Interactive Entertainment;1.36;
2014;Take-Two Interactive;1.34;
2014;Ubisoft;1.31;
2014;Ubisoft;1.29;
2014;Warner Bros. Interactive Entertainment;1.29;
2014;Namco Bandai Games;1.28;
2014;Konami Digital Entertainment;1.27;
2014;Ubisoft;1.27;
2014;Nintendo;1.26;
2014;Square Enix;1.24;
2014;Nintendo;1.23;
2014;Focus Home Interactive;1.21;
2014;Take-Two Interactive;1.15;
2014;Microsoft Game Studios;1.14;
2014;Sega;1.14;
2014;Electronic Arts;1.09;
2014;Disney Interactive Studios;1.09;
2014;Ubisoft;1.07;
2014;Electronic Arts;1.05;
2014;Ubisoft;1.01;
2014;Disney Interactive Studios;0.98;
2014;Activision;0.95;
2014;Electronic Arts;0.95;
2014;Warner Bros. Interactive Entertainment;0.95;
2014;Bethesda Softworks;0.94;
2014;Ubisoft;0.93;
2014;Warner Bros. Interactive Entertainment;0.93;
2014;Ubisoft;0.93;
2014;Ubisoft;0.91;
2014;Warner Bros. Interactive Entertainment;0.9;
2014;Activision;0.9;
2014;Bethesda Softworks;0.84;
2014;Square Enix;0.82;
2014;Microsoft Game Studios;0.8;
2014;Take-Two Interactive;0.79;
2014;Square Enix;0.79;
2014;Nintendo;0.78;
2014;Warner Bros. Interactive Entertainment;0.76;
2014;Square Enix;0.76;
2014;Konami Digital Entertainment;0.75;
2014;Electronic Arts;0.75;
2014;Namco Bandai Games;0.75;
2014;Ubisoft;0.74;
2014;Nippon Ichi Software;0.73;
2014;Take-Two Interactive;0.73;
2014;Activision;0.72;
2014;Sony Computer Entertainment America;0.72;
2014;Warner Bros. Interactive Entertainment;0.69;
2014;505 Games;0.69;
2014;Electronic Arts;0.69;
2014;Activision;0.69;
2014;Bethesda Softworks;0.68;
2014;Activision;0.68;
2014;Bethesda Softworks;0.67;
2014;Warner Bros. Interactive Entertainment;0.67;
2014;Disney Interactive Studios;0.66;
2014;Deep Silver;0.66;
2014;Ubisoft;0.66;
2014;Electronic Arts;0.66;
2014;Sony Computer Entertainment;0.65;
2014;Ubisoft;0.65;
2014;Take-Two Interactive;0.65;
2014;Disney Interactive Studios;0.65;
2014;Warner Bros. Interactive Entertainment;0.64;
2014;Take-Two Interactive;0.64;
2014;Sony Computer Entertainment;0.64;
2014;Ubisoft;0.63;
2014;Electronic Arts;0.63;
2014;Electronic Arts;0.62;
2014;Electronic Arts;0.62;
2014;Take-Two Interactive;0.62;
2014;Square Enix;0.61;
2014;Microsoft Game Studios;0.61;
2014;Ubisoft;0.61;
2014;Warner Bros. Interactive Entertainment;0.6;
2014;Electronic Arts;0.6;
2014;Electronic Arts;0.6;
2014;Konami Digital Entertainment;0.59;
2014;Warner Bros. Interactive Entertainment;0.58;
2014;Konami Digital Entertainment;0.58;
2014;Take-Two Interactive;0.58;
2014;Square Enix;0.57;
2014;Electronic Arts;0.57;
2014;Electronic Arts;0.57;
2014;Warner Bros. Interactive Entertainment;0.56;
2014;Ubisoft;0.56;
2014;Activision;0.55;
2014;Ubisoft;0.54;
2014;Electronic Arts;0.53;
2014;Square Enix;0.52;
2014;Sega;0.51;
2014;Nintendo;0.49;
2014;Warner Bros. Interactive Entertainment;0.49;
2014;Nintendo;0.48;
2014;Electronic Arts;0.47;
2014;Activision Blizzard;0.47;
2014;Disney Interactive Studios;0.47;
2014;Electronic Arts;0.47;
2014;Telltale Games;0.47;
2014;Bethesda Softworks;0.47;
2014;Sega;0.46;
2014;Activision;0.46;
2014;Warner Bros. Interactive Entertainment;0.46;
2014;Ubisoft;0.46;
2014;Square Enix;0.46;
2014;Warner Bros. Interactive Entertainment;0.46;
2014;Bethesda Softworks;0.45;
2014;Warner Bros. Interactive Entertainment;0.45;
2014;Electronic Arts;0.45;
2014;Warner Bros. Interactive Entertainment;0.45;
2014;Microsoft Game Studios;0.45;
2014;Bethesda Softworks;0.44;
2014;Namco Bandai Games;0.44;
2014;Warner Bros. Interactive Entertainment;0.44;
2014;Square Enix;0.43;
2014;Sony Computer Entertainment America;0.43;
2014;Nintendo;0.43;
2014;Electronic Arts;0.43;
2014;Ubisoft;0.42;
2014;Activision;0.42;
2014;Electronic Arts;0.42;
2014;Codemasters;0.41;
2014;Ubisoft;0.41;
2014;Ubisoft;0.39;
2014;Activision;0.38;
2014;Bethesda Softworks;0.38;
2014;Nintendo;0.38;
2014;Namco Bandai Games;0.38;
2014;Square Enix;0.37;
2014;Take-Two Interactive;0.37;
2014;Electronic Arts;0.37;
2014;Nintendo;0.37;
2014;505 Games;0.36;
2014;Warner Bros. Interactive Entertainment;0.36;
2014;Square Enix;0.36;
2014;Ubisoft;0.34;
2014;Namco Bandai Games;0.33;
2014;Sega;0.33;
2014;Namco Bandai Games;0.32;
2014;Sega;0.32;
2014;Square Enix;0.32;
2014;Namco Bandai Games;0.32;
2014;Deep Silver;0.31;
2014;Sega;0.31;
2014;Warner Bros. Interactive Entertainment;0.31;
2014;505 Games;0.31;
2014;Namco Bandai Games;0.31;
2014;Tecmo Koei;0.3;
2014;Namco Bandai Games;0.3;
2014;Activision;0.3;
2014;Take-Two Interactive;0.3;
2014;Warner Bros. Interactive Entertainment;0.29;
2014;Sega;0.29;
2014;Konami Digital Entertainment;0.29;
2014;505 Games;0.29;
2014;Nintendo;0.29;
2014;Sega;0.28;
2014;Electronic Arts;0.28;
2014;Bethesda Softworks;0.28;
2014;Square Enix;0.28;
2014;Focus Home Interactive;0.28;
2014;Namco Bandai Games;0.28;
2014;Unknown;0.27;
2014;Capcom;0.27;
2014;Warner Bros. Interactive Entertainment;0.27;
2014;Little Orbit;0.27;
2014;Activision;0.26;
2014;Ubisoft;0.26;
2014;Sega;0.26;
2014;Tecmo Koei;0.26;
2014;Telltale Games;0.26;
2014;Sega;0.26;
2014;Nippon Ichi Software;0.25;
2014;Activision;0.25;
2014;Warner Bros. Interactive Entertainment;0.25;
2014;Ubisoft;0.24;
2014;Tecmo Koei;0.24;
2014;Electronic Arts;0.24;
2014;Activision;0.24;
2014;Tecmo Koei;0.23;
2014;Marvelous Entertainment;0.23;
2014;Namco Bandai Games;0.23;
2014;Codemasters;0.23;
2014;Nippon Ichi Software;0.22;
2014;Warner Bros. Interactive Entertainment;0.22;
2014;Sony Computer Entertainment;0.22;
2014;Nippon Ichi Software;0.22;
2014;Namco Bandai Games;0.22;
2014;Activision;0.22;
2014;Ubisoft;0.22;
2014;Square Enix;0.22;
2014;Activision;0.22;
2014;Telltale Games;0.22;
2014;Electronic Arts;0.21;
2014;Sony Computer Entertainment;0.21;
2014;Namco Bandai Games;0.21;
2014;Marvelous Interactive;0.2;
2014;Activision;0.2;
2014;Square Enix;0.2;
2014;Focus Home Interactive;0.2;
2014;Tecmo Koei;0.2;
2014;Konami Digital Entertainment;0.2;
2014;Arc System Works;0.19;
2014;Namco Bandai Games;0.19;
2014;Ubisoft;0.19;
2014;Tecmo Koei;0.19;
2014;Little Orbit;0.19;
2014;Telltale Games;0.19;
2014;Namco Bandai Games;0.19;
2014;Sony Computer Entertainment Europe;0.19;
2014;Sega;0.19;
2014;Microsoft Game Studios;0.19;
2014;Milestone S.r.l.;0.18;
2014;Ubisoft;0.18;
2014;Codemasters;0.18;
2014;Namco Bandai Games;0.18;
2014;Microsoft Game Studios;0.17;
2014;Nippon Ichi Software;0.17;
2014;Sega;0.17;
2014;Little Orbit;0.17;
2014;Nippon Columbia;0.17;
2014;Nippon Ichi Software;0.17;
2014;Square Enix;0.17;
2014;Konami Digital Entertainment;0.17;
2014;Deep Silver;0.17;
2014;Tecmo Koei;0.16;
2014;Arc System Works;0.16;
2014;Square Enix;0.16;
2014;Natsume;0.16;
2014;Ubisoft;0.16;
2014;Disney Interactive Studios;0.16;
2014;Telltale Games;0.16;
2014;Activision;0.16;
2014;NCSoft;0.16;
2014;Nippon Ichi Software;0.15;
2014;Namco Bandai Games;0.15;
2014;Sony Computer Entertainment;0.15;
2014;Warner Bros. Interactive Entertainment;0.15;
2014;Tecmo Koei;0.15;
2014;Sega;0.15;
2014;Konami Digital Entertainment;0.15;
2014;Kadokawa Shoten;0.15;
2014;Sega;0.14;
2014;Namco Bandai Games;0.14;
2014;Konami Digital Entertainment;0.14;
2014;Sega;0.14;
2014;Konami Digital Entertainment;0.14;
2014;Telltale Games;0.14;
2014;Konami Digital Entertainment;0.14;
2014;Ubisoft;0.14;
2014;Idea Factory;0.14;
2014;Sega;0.14;
2014;Square Enix;0.14;
2014;Atlus;0.14;
2014;Namco Bandai Games;0.13;
2014;Nippon Ichi Software;0.13;
2014;Activision;0.13;
2014;Namco Bandai Games;0.13;
2014;Ubisoft;0.13;
2014;Tecmo Koei;0.13;
2014;Namco Bandai Games;0.13;
2014;Namco Bandai Games;0.13;
2014;Acquire;0.12;
2014;Namco Bandai Games;0.12;
2014;Tecmo Koei;0.12;
2014;Kalypso Media;0.12;
2014;Idea Factory International;0.12;
2014;Namco Bandai Games;0.12;
2014;Konami Digital Entertainment;0.12;
2014;Milestone S.r.l.;0.12;
2014;Kadokawa Games;0.12;
2014;Activision;0.12;
2014;Namco Bandai Games;0.12;
2014;Nintendo;0.11;
2014;Sega;0.11;
2014;Activision;0.11;
2014;Sony Computer Entertainment America;0.11;
2014;Atlus;0.11;
2014;Tecmo Koei;0.11;
2014;Idea Factory;0.11;
2014;Telltale Games;0.11;
2014;Namco Bandai Games;0.11;
2014;Namco Bandai Games;0.11;
2014;Deep Silver;0.11;
2014;Nippon Ichi Software;0.11;
2014;Namco Bandai Games;0.11;
2014;Atlus;0.11;
2014;Namco Bandai Games;0.1;
2014;Deep Silver;0.1;
2014;Atlus;0.1;
2014;Activision;0.1;
2014;Square Enix;0.1;
2014;Little Orbit;0.1;
2014;Idea Factory;0.1;
2014;Namco Bandai Games;0.1;
2014;Square Enix;0.1;
2014;Type-Moon;0.1;
2014;Telltale Games;0.1;
2014;Nippon Ichi Software;0.1;
2014;Codemasters;0.1;
2014;Namco Bandai Games;0.1;
2014;Namco Bandai Games;0.1;
2014;Disney Interactive Studios;0.09;
2014;Sony Computer Entertainment Europe;0.09;
2014;Namco Bandai Games;0.09;
2014;Tecmo Koei;0.09;
2014;Konami Digital Entertainment;0.09;
2014;Telltale Games;0.09;
2014;Unknown;0.09;
2014;Codemasters;0.09;
2014;Konami Digital Entertainment;0.09;
2014;Activision;0.09;
2014;Milestone S.r.l.;0.09;
2014;Tecmo Koei;0.09;
2014;Deep Silver;0.09;
2014;Nippon Ichi Software;0.09;
2014;Atlus;0.09;
2014;Nintendo;0.09;
2014;Square Enix;0.09;
2014;Little Orbit;0.08;
2014;Telltale Games;0.08;
2014;Little Orbit;0.08;
2014;Deep Silver;0.08;
2014;Deep Silver;0.08;
2014;Focus Home Interactive;0.08;
2014;Namco Bandai Games;0.08;
2014;Nippon Ichi Software;0.08;
2014;Tecmo Koei;0.08;
2014;Xseed Games;0.08;
2014;Disney Interactive Studios;0.08;
2014;Compile Heart;0.08;
2014;Arc System Works;0.08;
2014;Rocket Company;0.08;
2014;Aksys Games;0.07;
2014;Sega;0.07;
2014;Ubisoft;0.07;
2014;Deep Silver;0.07;
2014;Namco Bandai Games;0.07;
2014;Activision;0.07;
2014;Nippon Columbia;0.07;
2014;Tecmo Koei;0.07;
2014;Compile Heart;0.07;
2014;Konami Digital Entertainment;0.07;
2014;Activision;0.07;
2014;Focus Home Interactive;0.07;
2014;505 Games;0.07;
2014;Namco Bandai Games;0.07;
2014;Happinet;0.07;
2014;Namco Bandai Games;0.07;
2014;Namco Bandai Games;0.07;
2014;Namco Bandai Games;0.07;
2014;Nippon Ichi Software;0.07;
2014;Tecmo Koei;0.07;
2014;FuRyu;0.07;
2014;Deep Silver;0.06;
2014;Namco Bandai Games;0.06;
2014;D3Publisher;0.06;
2014;Namco Bandai Games;0.06;
2014;Namco Bandai Games;0.06;
2014;Activision;0.06;
2014;Namco Bandai Games;0.06;
2014;Warner Bros. Interactive Entertainment;0.06;
2014;Konami Digital Entertainment;0.06;
2014;Namco Bandai Games;0.06;
2014;ArtDink;0.06;
2014;Namco Bandai Games;0.06;
2014;Warner Bros. Interactive Entertainment;0.06;
